"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"4459";37,7931098937988;-122,401336669922;2008-06-02 13:08:17;4;387
"4456";37,7939491271973;-122,404708862305;2008-06-02 13:08:17;24;10
"4458";37,7948608398438;-122,396591186523;2008-06-02 13:08:17;3;329
"4468";37,7926406860352;-122,403091430664;2008-06-02 13:08:20;8;520
"4471";37,7945098876953;-122,397018432617;2008-06-02 13:08:21;0;440
"4478";37,791389465332;-122,403709411621;2008-06-02 13:08:23;29;499
"4480";37,7918395996094;-122,400726318359;2008-06-02 13:08:25;7;120
"4484";37,7923316955566;-122,404449462891;2008-06-02 13:08:26;5;331
"4490";37,7934417724609;-122,396240234375;2008-06-02 13:08:32;0;277
"4489";37,7947196960449;-122,404968261719;2008-06-02 13:08:32;1;262
"4496";37,7914505004883;-122,397560119629;2008-06-02 13:08:35;13;246
"4497";37,7942314147949;-122,397750854492;2008-06-02 13:08:36;8;8
"4501";37,792911529541;-122,397796630859;2008-06-02 13:08:37;1;471
"4499";37,7914505004883;-122,404228210449;2008-06-02 13:08:37;6;30
"4504";37,7946510314941;-122,396369934082;2008-06-02 13:08:38;3;353
"4503";37,792781829834;-122,403793334961;2008-06-02 13:08:38;17;332
"4512";37,7924003601074;-122,403778076172;2008-06-02 13:08:41;20;509
"4516";37,7929611206055;-122,403816223145;2008-06-02 13:08:43;4;215
"4517";37,7924118041992;-122,400871276855;2008-06-02 13:08:43;2;379
"4519";37,7913284301758;-122,399368286133;2008-06-02 13:08:45;9;9
"4523";37,7946701049805;-122,400718688965;2008-06-02 13:08:47;1;99
"4526";37,7932815551758;-122,400909423828;2008-06-02 13:08:51;0;387
"4527";37,7925491333008;-122,404266357422;2008-06-02 13:08:52;0;162
"4529";37,7932815551758;-122,400909423828;2008-06-02 13:08:53;6;387
"4530";37,7890510559082;-122,402603149414;2008-06-02 13:08:54;4;98
"4535";37,7921295166016;-122,402877807617;2008-06-02 13:08:56;24;509
"4538";37,7932510375977;-122,398109436035;2008-06-02 13:09:00;5;69
"4539";37,7927589416504;-122,398078918457;2008-06-02 13:09:01;24;74
"4541";37,7908592224121;-122,398391723633;2008-06-02 13:09:02;1;390
"4544";37,7934684753418;-122,396202087402;2008-06-02 13:09:04;13;277
"4545";37,7888603210449;-122,403717041016;2008-06-02 13:09:04;11;419
"4548";37,7950096130371;-122,401901245117;2008-06-02 13:09:07;6;128
"4552";37,7923393249512;-122,403388977051;2008-06-02 13:09:09;3;459
"4553";37,7906684875488;-122,398376464844;2008-06-02 13:09:10;12;76
"4555";37,7923698425293;-122,398559570313;2008-06-02 13:09:11;24;246
"4557";37,7948188781738;-122,401481628418;2008-06-02 13:09:12;18;289
"4558";37,7945404052734;-122,39714050293;2008-06-02 13:09:12;1;329
"4561";37,7939300537109;-122,404632568359;2008-06-02 13:09:13;14;433
"4564";37,788890838623;-122,403869628906;2008-06-02 13:09:15;2;296
"4571";37,7943382263184;-122,401062011719;2008-06-02 13:09:19;14;230
"4572";37,7955284118652;-122,40128326416;2008-06-02 13:09:19;2;504
"4575";37,794620513916;-122,397033691406;2008-06-02 13:09:21;0;440
"4576";37,7934188842773;-122,398498535156;2008-06-02 13:09:22;15;119
"4584";37,792781829834;-122,40355682373;2008-06-02 13:09:26;12;331
"4582";37,7929496765137;-122,401016235352;2008-06-02 13:09:26;15;120
"4586";37,7927589416504;-122,401077270508;2008-06-02 13:09:27;11;332
"4588";37,7934112548828;-122,398681640625;2008-06-02 13:09:28;7;246
"4590";37,793399810791;-122,398147583008;2008-06-02 13:09:29;12;119
"4589";37,7905502319336;-122,397636413574;2008-06-02 13:09:29;2;76
"4594";37,7925910949707;-122,404197692871;2008-06-02 13:09:31;52;162
"4599";37,7889595031738;-122,403800964355;2008-06-02 13:09:32;20;296
"4597";37,7926216125488;-122,404037475586;2008-06-02 13:09:32;7;162
"4598";37,7948799133301;-122,405029296875;2008-06-02 13:09:32;1;262
"4604";37,7924194335938;-122,403816223145;2008-06-02 13:09:36;17;30
"4603";37,7930297851563;-122,397453308105;2008-06-02 13:09:36;27;8
"4609";37,794620513916;-122,397048950195;2008-06-02 13:09:37;17;440
"4608";37,7908096313477;-122,398498535156;2008-06-02 13:09:37;1;390
"4611";37,7929611206055;-122,397613525391;2008-06-02 13:09:38;1;471
"4613";37,7925186157227;-122,401336669922;2008-06-02 13:09:39;2;379
"4619";37,7923202514648;-122,404258728027;2008-06-02 13:09:43;27;215
"4620";37,7940216064453;-122,396362304688;2008-06-02 13:09:44;12;353
"4621";37,7901000976563;-122,398368835449;2008-06-02 13:09:45;16;9
"4623";37,7902488708496;-122,399948120117;2008-06-02 13:09:46;16;117
"4627";37,7943687438965;-122,397773742676;2008-06-02 13:09:48;9;277
"4626";37,7902984619141;-122,400032043457;2008-06-02 13:09:48;0;117
"4639";37,794361114502;-122,400123596191;2008-06-02 13:09:53;7;423
"4637";37,7914810180664;-122,396217346191;2008-06-02 13:09:53;10;42
"4638";37,7942695617676;-122,400550842285;2008-06-02 13:09:53;9;387
"4643";37,7902984619141;-122,400016784668;2008-06-02 13:09:55;4;117
"4653";37,7890396118164;-122,404090881348;2008-06-02 13:10:03;48;518
"4655";37,7906112670898;-122,403961181641;2008-06-02 13:10:04;9;419
"4656";37,7890510559082;-122,396270751953;2008-06-02 13:10:06;6;74
"4658";37,7945899963379;-122,396850585938;2008-06-02 13:10:07;2;329
"4660";37,792350769043;-122,402702331543;2008-06-02 13:10:09;30;459
"4661";37,7955513000488;-122,400718688965;2008-06-02 13:10:10;4;128
"4663";37,7905883789063;-122,404373168945;2008-06-02 13:10:12;8;174
"4664";37,7943305969238;-122,398002624512;2008-06-02 13:10:12;7;289
"4665";37,7901306152344;-122,404289245605;2008-06-02 13:10:12;8;518
"4667";37,7936096191406;-122,397468566895;2008-06-02 13:10:13;5;537
"4670";37,7951698303223;-122,401268005371;2008-06-02 13:10:15;0;504
"4675";37,7888298034668;-122,403961181641;2008-06-02 13:10:17;13;527
"4677";37,7931098937988;-122,396507263184;2008-06-02 13:10:18;7;35
"4680";37,7931594848633;-122,397262573242;2008-06-02 13:10:19;14;353
"4681";37,7901496887207;-122,400520324707;2008-06-02 13:10:20;9;98
"4683";37,79248046875;-122,403861999512;2008-06-02 13:10:20;0;203
"4685";37,7932014465332;-122,397338867188;2008-06-02 13:10:21;20;353
"4689";37,7950210571289;-122,402198791504;2008-06-02 13:10:24;23;120
"4691";37,79248046875;-122,401351928711;2008-06-02 13:10:25;16;331
"4696";37,7918090820313;-122,399276733398;2008-06-02 13:10:27;28;332
"4700";37,7941703796387;-122,399688720703;2008-06-02 13:10:28;12;246
"4701";37,7945518493652;-122,396697998047;2008-06-02 13:10:28;3;329
"4706";37,7918510437012;-122,402893066406;2008-06-02 13:10:32;23;162
"4708";37,7902984619141;-122,396369934082;2008-06-02 13:10:33;24;362
"4707";37,7946586608887;-122,405006408691;2008-06-02 13:10:33;1;262
"4711";37,7924499511719;-122,400901794434;2008-06-02 13:10:34;0;379
"4712";37,7907295227051;-122,398330688477;2008-06-02 13:10:34;1;390
"4715";37,793140411377;-122,400611877441;2008-06-02 13:10:36;17;30
"4717";37,7908096313477;-122,397956848145;2008-06-02 13:10:37;3;76
"4719";37,7907218933105;-122,398323059082;2008-06-02 13:10:37;12;390
"4716";37,7895393371582;-122,397178649902;2008-06-02 13:10:37;4;7
"4721";37,7952690124512;-122,396789550781;2008-06-02 13:10:38;8;119
"4725";37,7930908203125;-122,397872924805;2008-06-02 13:10:38;4;471
"4733";37,7925300598145;-122,404678344727;2008-06-02 13:10:43;20;296
"4734";37,792121887207;-122,402236938477;2008-06-02 13:10:44;12;331
"4736";37,7934417724609;-122,398017883301;2008-06-02 13:10:45;2;537
"4739";37,7931900024414;-122,396606445313;2008-06-02 13:10:48;23;277
"4741";37,7907409667969;-122,405578613281;2008-06-02 13:10:49;9;165
"4746";37,7934303283691;-122,398063659668;2008-06-02 13:10:50;14;537
"4744";37,790210723877;-122,397148132324;2008-06-02 13:10:50;15;42
"4745";37,7906112670898;-122,399421691895;2008-06-02 13:10:50;10;117
"4749";37,7920989990234;-122,402519226074;2008-06-02 13:10:51;23;331
"4752";37,7947883605957;-122,398818969727;2008-06-02 13:10:53;23;387
"4756";37,7949295043945;-122,396759033203;2008-06-02 13:10:56;7;72
"4763";37,7939605712891;-122,401527404785;2008-06-02 13:11:00;24;423
"4766";37,7912101745605;-122,404502868652;2008-06-02 13:11:04;71;518
"4769";37,7919387817383;-122,404518127441;2008-06-02 13:11:05;4;419
"4774";37,7946586608887;-122,397048950195;2008-06-02 13:11:09;5;69
"4777";37,7935791015625;-122,396942138672;2008-06-02 13:11:11;5;459
"4779";37,7935905456543;-122,39688873291;2008-06-02 13:11:12;9;289
"4778";37,7946281433105;-122,397079467773;2008-06-02 13:11:12;15;69
"4783";37,7935981750488;-122,402549743652;2008-06-02 13:11:13;6;377
"4782";37,7908897399902;-122,402801513672;2008-06-02 13:11:13;14;174
"4784";37,7917098999023;-122,406440734863;2008-06-02 13:11:13;12;518
"4786";37,7935485839844;-122,402549743652;2008-06-02 13:11:15;20;423
"4787";37,788990020752;-122,400871276855;2008-06-02 13:11:15;6;474
"4791";37,7897109985352;-122,403831481934;2008-06-02 13:11:16;8;526
"4792";37,7949981689453;-122,399963378906;2008-06-02 13:11:17;6;128
"4796";37,7942810058594;-122,396667480469;2008-06-02 13:11:18;1;35
"4802";37,7897911071777;-122,405502319336;2008-06-02 13:11:20;11;191
"4804";37,7911605834961;-122,399131774902;2008-06-02 13:11:21;15;98
"4805";37,7893714904785;-122,400413513184;2008-06-02 13:11:21;23;520
"4808";37,7942390441895;-122,401779174805;2008-06-02 13:11:23;8;246
"4809";37,7910499572754;-122,398391723633;2008-06-02 13:11:24;1;76
"4810";37,794490814209;-122,397247314453;2008-06-02 13:11:24;8;329
"4814";37,7930297851563;-122,398048400879;2008-06-02 13:11:25;3;387
"4812";37,7941093444824;-122,39811706543;2008-06-02 13:11:25;9;30
"4813";37,7925415039063;-122,403762817383;2008-06-02 13:11:25;8;203
"4818";37,7901382446289;-122,403839111328;2008-06-02 13:11:27;10;434
"4820";37,7941513061523;-122,396591186523;2008-06-02 13:11:29;13;119
"4830";37,7948417663574;-122,405029296875;2008-06-02 13:11:33;1;262
"4835";37,7929611206055;-122,397071838379;2008-06-02 13:11:38;0;471
"4839";37,7923583984375;-122,400909423828;2008-06-02 13:11:41;0;379
"4840";37,7924003601074;-122,397071838379;2008-06-02 13:11:41;8;390
"4851";37,7942008972168;-122,396392822266;2008-06-02 13:11:52;15;123
"4856";37,7950401306152;-122,401153564453;2008-06-02 13:11:54;1;504
"4860";37,793830871582;-122,396743774414;2008-06-02 13:11:56;3;72
"4861";37,7898483276367;-122,397392272949;2008-06-02 13:11:56;2;117
"4862";37,7950782775879;-122,403259277344;2008-06-02 13:11:56;2;414
"4863";37,7910308837891;-122,404022216797;2008-06-02 13:11:57;7;382
"4868";37,7910118103027;-122,40299987793;2008-06-02 13:12:00;1;481
"4872";37,792911529541;-122,403182983398;2008-06-02 13:12:02;13;377
"4876";37,7921905517578;-122,403732299805;2008-06-02 13:12:05;14;419
"4879";37,7951812744141;-122,398941040039;2008-06-02 13:12:07;12;128
"4880";37,7893486022949;-122,401268005371;2008-06-02 13:12:07;0;174
"4882";37,7910194396973;-122,402976989746;2008-06-02 13:12:07;5;481
"4883";37,7893486022949;-122,401268005371;2008-06-02 13:12:09;18;174
"4891";37,7905883789063;-122,402488708496;2008-06-02 13:12:13;7;423
"4894";37,7900085449219;-122,400161743164;2008-06-02 13:12:14;18;196
"4897";37,7907409667969;-122,402870178223;2008-06-02 13:12:16;3;526
"4899";37,7888412475586;-122,405151367188;2008-06-02 13:12:17;10;321
"4911";37,7898902893066;-122,400268554688;2008-06-02 13:12:20;0;474
"4909";37,7925605773926;-122,402221679688;2008-06-02 13:12:20;13;203
"4917";37,7926788330078;-122,396606445313;2008-06-02 13:12:24;8;98
"4918";37,7934417724609;-122,39803314209;2008-06-02 13:12:24;16;329
"4916";37,7945785522461;-122,396507263184;2008-06-02 13:12:24;1;35
"4919";37,7938499450684;-122,396430969238;2008-06-02 13:12:25;6;30
"4927";37,7906112670898;-122,396842956543;2008-06-02 13:12:29;18;453
"4931";37,7924690246582;-122,39771270752;2008-06-02 13:12:32;0;387
"4936";37,7898902893066;-122,400268554688;2008-06-02 13:12:34;15;474
"4935";37,7924003601074;-122,400886535645;2008-06-02 13:12:34;0;379
"4934";37,7951393127441;-122,405097961426;2008-06-02 13:12:34;0;262
"4940";37,7930107116699;-122,396949768066;2008-06-02 13:12:37;15;471
"4938";37,7907791137695;-122,397148132324;2008-06-02 13:12:37;2;7
"4943";37,7934494018555;-122,396263122559;2008-06-02 13:12:39;10;390
"4945";37,7920989990234;-122,404190063477;2008-06-02 13:12:40;2;434
"4946";37,790771484375;-122,402641296387;2008-06-02 13:12:40;8;526
"4948";37,7928085327148;-122,399101257324;2008-06-02 13:12:41;3;119
"4947";37,7907104492188;-122,398193359375;2008-06-02 13:12:41;1;76
"4953";37,7945213317871;-122,396537780762;2008-06-02 13:12:48;11;35
"4955";37,7900314331055;-122,397811889648;2008-06-02 13:12:50;3;117
"4963";37,7908096313477;-122,399406433105;2008-06-02 13:12:53;17;174
"4967";37,793628692627;-122,397270202637;2008-06-02 13:12:55;18;72
"4968";37,7924385070801;-122,406356811523;2008-06-02 13:12:55;10;339
"4970";37,79248046875;-122,405456542969;2008-06-02 13:12:56;28;377
"4972";37,7947807312012;-122,403099060059;2008-06-02 13:12:56;8;414
"4981";37,7907981872559;-122,404602050781;2008-06-02 13:13:04;7;210
"4982";37,7924385070801;-122,400939941406;2008-06-02 13:13:05;12;419
"4985";37,791088104248;-122,401893615723;2008-06-02 13:13:06;8;481
"4988";37,7932510375977;-122,398658752441;2008-06-02 13:13:07;2;128
"4989";37,7890396118164;-122,400901794434;2008-06-02 13:13:07;6;325
"4987";37,790168762207;-122,397911071777;2008-06-02 13:13:07;5;117
"4990";37,7897682189941;-122,403846740723;2008-06-02 13:13:10;9;291
"4993";37,7949409484863;-122,397186279297;2008-06-02 13:13:12;1;289
"4995";37,7900314331055;-122,403762817383;2008-06-02 13:13:13;17;423
"4994";37,7945899963379;-122,396362304688;2008-06-02 13:13:13;0;30
"4996";37,7945899963379;-122,396362304688;2008-06-02 13:13:14;17;30
"4998";37,7910194396973;-122,398887634277;2008-06-02 13:13:15;14;474
"4999";37,7898712158203;-122,403800964355;2008-06-02 13:13:16;8;180
"5003";37,7904014587402;-122,405288696289;2008-06-02 13:13:17;5;321
"5004";37,7928199768066;-122,40104675293;2008-06-02 13:13:17;13;419
"5006";37,792350769043;-122,404090881348;2008-06-02 13:13:18;0;434
"5015";37,7889709472656;-122,40104675293;2008-06-02 13:13:24;10;420
"5018";37,7924613952637;-122,397720336914;2008-06-02 13:13:25;0;387
"5017";37,7942581176758;-122,399597167969;2008-06-02 13:13:25;7;99
"5022";37,7934799194336;-122,39794921875;2008-06-02 13:13:28;14;98
"5025";37,7933502197266;-122,397323608398;2008-06-02 13:13:29;1;453
"5024";37,7907104492188;-122,3984375;2008-06-02 13:13:29;21;329
"5029";37,7929496765137;-122,399696350098;2008-06-02 13:13:31;13;119
"5028";37,7904510498047;-122,397178649902;2008-06-02 13:13:31;1;7
"5032";37,7932395935059;-122,398826599121;2008-06-02 13:13:34;9;128
"5034";37,7918090820313;-122,397598266602;2008-06-02 13:13:36;17;469
"5035";37,7910614013672;-122,39852142334;2008-06-02 13:13:37;23;471
"5036";37,7927398681641;-122,404937744141;2008-06-02 13:13:38;0;339
"5037";37,7927398681641;-122,404937744141;2008-06-02 13:13:39;5;339
"5041";37,7949600219727;-122,396583557129;2008-06-02 13:13:40;1;390
"5040";37,795051574707;-122,405097961426;2008-06-02 13:13:40;3;262
"5042";37,7896690368652;-122,401840209961;2008-06-02 13:13:40;1;526
"5043";37,7899894714355;-122,406463623047;2008-06-02 13:13:41;1;179
"5044";37,7925605773926;-122,405151367188;2008-06-02 13:13:41;18;306
"5045";37,7925491333008;-122,405700683594;2008-06-02 13:13:41;5;382
"5047";37,7909317016602;-122,398071289063;2008-06-02 13:13:44;26;76
"5049";37,7924118041992;-122,400863647461;2008-06-02 13:13:45;0;379
"5059";37,7928314208984;-122,397399902344;2008-06-02 13:13:53;1;174
"5065";37,7919311523438;-122,397636413574;2008-06-02 13:13:54;9;537
"5061";37,7904014587402;-122,400253295898;2008-06-02 13:13:54;8;243
"5067";37,7924194335938;-122,406311035156;2008-06-02 13:13:55;3;344
"5068";37,7929611206055;-122,400810241699;2008-06-02 13:13:56;9;72
"5069";37,7948417663574;-122,401397705078;2008-06-02 13:13:56;7;414
"5071";37,7946891784668;-122,396789550781;2008-06-02 13:13:57;5;440
"5070";37,7934684753418;-122,398361206055;2008-06-02 13:13:57;10;203
"5073";37,792839050293;-122,39737701416;2008-06-02 13:13:58;15;174
"5072";37,7927207946777;-122,404663085938;2008-06-02 13:13:58;9;96
"5080";37,7925186157227;-122,404510498047;2008-06-02 13:14:01;4;331
"5083";37,7926216125488;-122,406051635742;2008-06-02 13:14:02;9;382
"5085";37,7894706726074;-122,400207519531;2008-06-02 13:14:04;9;42
"5086";37,7908401489258;-122,403259277344;2008-06-02 13:14:04;15;210
"5087";37,7922096252441;-122,398948669434;2008-06-02 13:14:06;5;76
"5090";37,7895698547363;-122,401779174805;2008-06-02 13:14:06;4;526
"5092";37,7907791137695;-122,403190612793;2008-06-02 13:14:07;16;180
"5097";37,7911605834961;-122,404182434082;2008-06-02 13:14:11;9;291
"5098";37,7948188781738;-122,397323608398;2008-06-02 13:14:12;4;289
"5102";37,7902984619141;-122,400337219238;2008-06-02 13:14:13;9;481
"5103";37,7894515991211;-122,399719238281;2008-06-02 13:14:14;14;325
"5106";37,792781829834;-122,403221130371;2008-06-02 13:14:15;0;306
"5104";37,7905082702637;-122,39697265625;2008-06-02 13:14:15;4;7
"5111";37,7909317016602;-122,404373168945;2008-06-02 13:14:18;10;321
"5113";37,7902908325195;-122,400177001953;2008-06-02 13:14:19;6;420
"5114";37,7953987121582;-122,403289794922;2008-06-02 13:14:20;15;236
"5117";37,7942199707031;-122,400032043457;2008-06-02 13:14:21;1;30
"5120";37,7894401550293;-122,401649475098;2008-06-02 13:14:21;12;526
"5122";37,7935104370117;-122,397430419922;2008-06-02 13:14:22;14;453
"5121";37,7923812866211;-122,404083251953;2008-06-02 13:14:22;0;434
"5123";37,7894401550293;-122,40177154541;2008-06-02 13:14:24;27;329
"5125";37,7930908203125;-122,399513244629;2008-06-02 13:14:25;31;99
"5130";37,792781829834;-122,403251647949;2008-06-02 13:14:28;8;306
"5133";37,7924118041992;-122,400833129883;2008-06-02 13:14:29;3;379
"5134";37,7925186157227;-122,397689819336;2008-06-02 13:14:29;0;387
"5139";37,7929801940918;-122,397880554199;2008-06-02 13:14:31;2;419
"5144";37,7933006286621;-122,400650024414;2008-06-02 13:14:34;33;128
"5146";37,7953414916992;-122,405479431152;2008-06-02 13:14:34;4;262
"5145";37,7921600341797;-122,403816223145;2008-06-02 13:14:34;19;205
"5148";37,7889404296875;-122,402130126953;2008-06-02 13:14:37;25;471
"5152";37,7926902770996;-122,403961181641;2008-06-02 13:14:40;0;339
"5153";37,7951393127441;-122,396507263184;2008-06-02 13:14:40;2;390
"5156";37,7928085327148;-122,402763366699;2008-06-02 13:14:41;3;119
"5161";37,7928581237793;-122,402297973633;2008-06-02 13:14:47;16;72
"5164";37,7911796569824;-122,400993347168;2008-06-02 13:14:50;0;180
"5171";37,7923698425293;-122,405601501465;2008-06-02 13:14:55;1;344
"5173";37,7906112670898;-122,400703430176;2008-06-02 13:14:56;9;42
"5174";37,7940292358398;-122,397270202637;2008-06-02 13:14:56;7;440
"5176";37,7934112548828;-122,396377563477;2008-06-02 13:14:57;10;203
"5178";37,7931213378906;-122,404182434082;2008-06-02 13:14:58;5;331
"5183";37,7911796569824;-122,400993347168;2008-06-02 13:15:00;7;180
"5185";37,7928009033203;-122,398307800293;2008-06-02 13:15:01;5;76
"5188";37,7923583984375;-122,404052734375;2008-06-02 13:15:04;17;434
"5189";37,7928199768066;-122,403053283691;2008-06-02 13:15:05;19;119
"5201";37,7925491333008;-122,404487609863;2008-06-02 13:15:11;6;291
"5204";37,795581817627;-122,399887084961;2008-06-02 13:15:13;14;414
"5207";37,7898788452148;-122,397247314453;2008-06-02 13:15:15;27;7
"5211";37,7914581298828;-122,398361206055;2008-06-02 13:15:17;13;325
"5213";37,790599822998;-122,402137756348;2008-06-02 13:15:17;19;481
"5219";37,7906608581543;-122,404632568359;2008-06-02 13:15:18;6;439
"5217";37,7928314208984;-122,400741577148;2008-06-02 13:15:18;2;379
"5215";37,794059753418;-122,397422790527;2008-06-02 13:15:18;3;289
"5218";37,7932395935059;-122,39762878418;2008-06-02 13:15:18;1;419
"5214";37,7909698486328;-122,401313781738;2008-06-02 13:15:18;4;180
"5220";37,7929916381836;-122,403968811035;2008-06-02 13:15:19;22;72
"5222";37,7925300598145;-122,403930664063;2008-06-02 13:15:20;14;321
"5221";37,7918510437012;-122,402450561523;2008-06-02 13:15:20;10;306
"5224";37,7898216247559;-122,400581359863;2008-06-02 13:15:21;28;98
"5226";37,7923202514648;-122,405662536621;2008-06-02 13:15:21;2;344
"5228";37,7910308837891;-122,39924621582;2008-06-02 13:15:22;33;420
"5229";37,7935485839844;-122,400146484375;2008-06-02 13:15:22;23;450
"5232";37,7890205383301;-122,396522521973;2008-06-02 13:15:25;22;99
"5233";37,7928581237793;-122,40299987793;2008-06-02 13:15:25;2;236
"5240";37,7923393249512;-122,405609130859;2008-06-02 13:15:27;11;344
"5247";37,791561126709;-122,399757385254;2008-06-02 13:15:30;5;420
"5246";37,794849395752;-122,404800415039;2008-06-02 13:15:30;0;205
"5250";37,7938690185547;-122,400657653809;2008-06-02 13:15:33;4;453
"5251";37,7895698547363;-122,403388977051;2008-06-02 13:15:33;21;469
"5253";37,795108795166;-122,404747009277;2008-06-02 13:15:34;1;262
"5255";37,7926216125488;-122,402397155762;2008-06-02 13:15:35;21;401
"5256";37,7926483154297;-122,397682189941;2008-06-02 13:15:36;0;387
"5262";37,7925987243652;-122,40389251709;2008-06-02 13:15:40;0;339
"5264";37,7947616577148;-122,40145111084;2008-06-02 13:15:41;14;102
"5267";37,7947883605957;-122,396850585938;2008-06-02 13:15:41;1;390
"5274";37,7952995300293;-122,398468017578;2008-06-02 13:15:45;0;414
"5276";37,7952995300293;-122,398468017578;2008-06-02 13:15:46;9;414
"5277";37,7907791137695;-122,40406036377;2008-06-02 13:15:47;11;267
"5283";37,7921104431152;-122,405899047852;2008-06-02 13:15:54;22;119
"5287";37,7889289855957;-122,404602050781;2008-06-02 13:15:55;17;451
"5288";37,7933197021484;-122,396156311035;2008-06-02 13:15:56;4;440
"5290";37,79248046875;-122,403610229492;2008-06-02 13:15:57;2;331
"5291";37,7906188964844;-122,398933410645;2008-06-02 13:15:58;22;42
"5293";37,7948799133301;-122,404792785645;2008-06-02 13:15:59;7;205
"5295";37,7929191589355;-122,397308349609;2008-06-02 13:16:00;3;76
"5298";37,7948417663574;-122,404792785645;2008-06-02 13:16:01;13;205
"5301";37,7925796508789;-122,406356811523;2008-06-02 13:16:02;8;366
"5303";37,7888488769531;-122,403312683105;2008-06-02 13:16:02;29;525
"5306";37,7954216003418;-122,402290344238;2008-06-02 13:16:05;22;210
"5311";37,7924995422363;-122,396621704102;2008-06-02 13:16:08;12;325
"5314";37,7917289733887;-122,399131774902;2008-06-02 13:16:10;12;420
"5315";37,7922515869141;-122,403297424316;2008-06-02 13:16:11;0;291
"5317";37,7944793701172;-122,397720336914;2008-06-02 13:16:13;6;289
"5318";37,7914199829102;-122,404289245605;2008-06-02 13:16:13;14;316
"5320";37,7941398620605;-122,401123046875;2008-06-02 13:16:15;41;96
"5323";37,7914886474609;-122,404312133789;2008-06-02 13:16:15;3;316
"5321";37,7943115234375;-122,400382995605;2008-06-02 13:16:15;11;246
"5330";37,7927894592285;-122,40128326416;2008-06-02 13:16:19;15;321
"5331";37,7925109863281;-122,40087890625;2008-06-02 13:16:19;0;379
"5334";37,7926788330078;-122,397018432617;2008-06-02 13:16:20;6;362
"5333";37,7904205322266;-122,401496887207;2008-06-02 13:16:20;12;306
"5340";37,7907905578613;-122,404136657715;2008-06-02 13:16:22;17;385
"5338";37,7942314147949;-122,399620056152;2008-06-02 13:16:22;9;30
"5341";37,7930183410645;-122,397819519043;2008-06-02 13:16:23;0;419
"5350";37,7924385070801;-122,406120300293;2008-06-02 13:16:27;15;258
"5354";37,7916488647461;-122,39909362793;2008-06-02 13:16:28;18;401
"5352";37,79248046875;-122,4033203125;2008-06-02 13:16:28;2;331
"5353";37,7924385070801;-122,403373718262;2008-06-02 13:16:28;12;344
"5359";37,7926292419434;-122,397758483887;2008-06-02 13:16:31;1;387
"5361";37,7899017333984;-122,397850036621;2008-06-02 13:16:32;22;450
"5363";37,7932510375977;-122,400573730469;2008-06-02 13:16:33;21;453
"5367";37,7922515869141;-122,403297424316;2008-06-02 13:16:34;15;291
"5366";37,7953491210938;-122,404968261719;2008-06-02 13:16:34;2;262
"5369";37,7924995422363;-122,406387329102;2008-06-02 13:16:35;7;232
"5370";37,791561126709;-122,404510498047;2008-06-02 13:16:35;2;316
"5373";37,790901184082;-122,403182983398;2008-06-02 13:16:36;8;439
"5382";37,7926483154297;-122,405311584473;2008-06-02 13:16:40;12;366
"5386";37,7947311401367;-122,397071838379;2008-06-02 13:16:41;0;390
"5388";37,7927017211914;-122,403907775879;2008-06-02 13:16:43;5;339
"5390";37,7951698303223;-122,398513793945;2008-06-02 13:16:46;0;102
"5391";37,789909362793;-122,403816223145;2008-06-02 13:16:46;15;458
"5393";37,7893104553223;-122,398559570313;2008-06-02 13:16:47;9;364
"5396";37,7928199768066;-122,39672088623;2008-06-02 13:16:49;5;42
"5397";37,7924690246582;-122,404678344727;2008-06-02 13:16:49;33;267
"5398";37,7925491333008;-122,404708862305;2008-06-02 13:16:50;13;267
"5406";37,7891693115234;-122,403739929199;2008-06-02 13:16:56;1;451
"5414";37,7941017150879;-122,396240234375;2008-06-02 13:17:01;4;440
"5411";37,7936706542969;-122,396957397461;2008-06-02 13:17:01;22;243
"5417";37,7910194396973;-122,404006958008;2008-06-02 13:17:02;7;239
"5420";37,7934303283691;-122,397033691406;2008-06-02 13:17:05;1;76
"5425";37,7920989990234;-122,401153564453;2008-06-02 13:17:09;13;180
"5429";37,7951889038086;-122,398559570313;2008-06-02 13:17:13;0;102
"5433";37,7934913635254;-122,398078918457;2008-06-02 13:17:14;8;289
"5437";37,7923698425293;-122,398132324219;2008-06-02 13:17:17;2;362
"5441";37,7930297851563;-122,397811889648;2008-06-02 13:17:18;3;419
"5443";37,7942504882813;-122,398979187012;2008-06-02 13:17:19;3;321
"5444";37,7924385070801;-122,400833129883;2008-06-02 13:17:19;1;379
"5448";37,7928199768066;-122,396759033203;2008-06-02 13:17:21;12;420
"5450";37,7912216186523;-122,400886535645;2008-06-02 13:17:22;10;385
"5449";37,7903709411621;-122,403327941895;2008-06-02 13:17:22;17;231
"5456";37,7892417907715;-122,403770446777;2008-06-02 13:17:24;2;451
"5459";37,7933006286621;-122,398071289063;2008-06-02 13:17:25;2;246
"5461";37,789249420166;-122,403762817383;2008-06-02 13:17:26;1;451
"5463";37,7925987243652;-122,403228759766;2008-06-02 13:17:27;5;258
"5464";37,7894287109375;-122,404006958008;2008-06-02 13:17:28;13;53
"5466";37,7912216186523;-122,401512145996;2008-06-02 13:17:28;5;344
"5468";37,791130065918;-122,400939941406;2008-06-02 13:17:29;5;291
